DATE (MM/DD/YYYY)_MST,Global CMP22 (vent/cor) [W/m^2],POA 40-South CMP11 [W/m^2],Deck Dry Bulb Temp [deg C],Avg Wind Speed @ 19ft [m/s]
2019-03-11 22:29:00,-0.43289099999999997,-2.7479,3.8160000000000003,2.863
2019-03-11 22:30:00,-0.423795,-2.66595,3.775,2.925
2019-03-11 22:31:00,-0.393513,-2.62256,3.69,2.8
2019-03-11 22:32:00,-0.38509899999999997,-2.56955,3.656,3.025
2019-03-11 22:33:00,-0.418254,-2.3044,3.635,3.238
2019-03-11 22:34:00,-0.483419,-2.0971,3.753,4.0
2019-03-11 22:35:00,-0.5259560000000001,-1.9958599999999997,3.8569999999999998,3.725
2019-03-11 22:36:00,-0.573843,-1.8994400000000002,3.889,3.888
2019-03-11 22:37:00,-0.573906,-2.03925,3.891,3.338
2019-03-11 22:38:00,-0.56347,-2.12603,3.892,3.225
2019-03-11 22:39:00,-0.5662010000000001,-1.9187299999999998,3.907,5.0
2019-03-11 22:40:00,-0.640165,-1.3884299999999998,4.172,4.75
2019-03-11 22:41:00,-0.690681,-1.3739700000000001,4.374,4.437
2019-03-11 22:42:00,-0.743096,-1.39808,4.479,3.488
2019-03-11 22:43:00,-0.747279,-1.57645,4.534,2.575
2019-03-11 22:44:00,-0.749418,-1.74037,4.534,3.138
2019-03-11 22:45:00,-0.773717,-1.83197,4.468,3.675
2019-03-11 22:46:00,-0.762936,-1.89464,4.515,4.212
2019-03-11 22:47:00,-0.756357,-1.9332200000000002,4.621,4.075
2019-03-11 22:48:00,-0.759188,-2.0344599999999997,4.636,3.9130000000000003
2019-03-11 22:49:00,-0.728395,-2.15017,4.633,3.525
2019-03-11 22:50:00,-0.71602,-2.2321299999999997,4.595,4.063
2019-03-11 22:51:00,-0.719444,-2.2273099999999997,4.575,4.525
2019-03-11 22:52:00,-0.705043,-2.1116,4.564,3.975
2019-03-11 22:53:00,-0.687129,-2.10678,4.547,3.363
2019-03-11 22:54:00,-0.648472,-2.1983900000000003,4.502,3.825
2019-03-11 22:55:00,-0.662279,-2.29963,4.456,4.125
2019-03-11 22:56:00,-0.580789,-2.28518,4.43,3.937
2019-03-11 22:57:00,-0.58741,-2.34786,4.415,4.012
2019-03-11 22:58:00,-0.632596,-2.2466,4.405,3.688
2019-03-11 22:59:00,-0.646867,-2.1935700000000002,4.433,3.5
2019-03-11 23:00:00,-0.630328,-2.22732,4.471,3.238
2019-03-11 23:01:00,-0.633858,-2.25142,4.482,3.2
2019-03-11 23:02:00,-0.642026,-2.33819,4.4430000000000005,3.138
2019-03-11 23:03:00,-0.634939,-2.36231,4.427,2.763
2019-03-11 23:04:00,-0.6316970000000001,-2.36232,4.4110000000000005,2.738
2019-03-11 23:05:00,-0.625897,-2.4201799999999998,4.388,3.025
2019-03-11 23:06:00,-0.59012,-2.51178,4.364,3.525
2019-03-11 23:07:00,-0.5734560000000001,-2.40572,4.352,3.488
2019-03-11 23:08:00,-0.5986640000000001,-2.16466,4.393,3.475
2019-03-11 23:09:00,-0.641626,-2.07305,4.497,3.9
2019-03-11 23:10:00,-0.664561,-2.04412,4.58,3.4
2019-03-11 23:11:00,-0.712429,-2.1116099999999998,4.618,3.1630000000000003
2019-03-11 23:12:00,-0.6907949999999999,-2.0200099999999996,4.64,3.2880000000000003
2019-03-11 23:13:00,-0.717209,-2.02,4.657,3.0
2019-03-11 23:14:00,-0.715152,-2.05375,4.6819999999999995,2.963
2019-03-11 23:15:00,-0.6951579999999999,-2.07304,4.698,3.15
2019-03-11 23:16:00,-0.64932,-2.20804,4.665,3.188
2019-03-11 23:17:00,-0.598183,-2.2659,4.61,3.225
2019-03-11 23:18:00,-0.602316,-2.37679,4.52,3.3
2019-03-11 23:19:00,-0.537559,-2.425,4.446000000000001,3.5380000000000003
2019-03-11 23:20:00,-0.547879,-2.4635700000000003,4.414,3.6
2019-03-11 23:21:00,-0.535991,-2.42983,4.3919999999999995,3.638
2019-03-11 23:22:00,-0.50627,-2.4491,4.353,3.388
2019-03-11 23:23:00,-0.496374,-2.35268,4.247,3.738
2019-03-11 23:24:00,-0.496659,-2.2659,4.205,3.638
2019-03-11 23:25:00,-0.508583,-2.31411,4.185,3.475
2019-03-11 23:26:00,-0.492216,-2.40088,4.168,3.213
2019-03-11 23:27:00,-0.466893,-2.57925,4.13,3.088
2019-03-11 23:28:00,-0.42040299999999997,-2.76246,4.027,2.6630000000000003
2019-03-11 23:29:00,-0.44287200000000004,-2.86853,3.947,2.488
2019-03-11 23:30:00,-0.42662,-2.8203099999999997,3.929,2.0
2019-03-11 23:31:00,-0.446935,-2.69015,3.95,2.263
2019-03-11 23:32:00,-0.435989,-2.5455099999999997,4.067,2.4
2019-03-11 23:33:00,-0.484026,-2.5648,4.118,2.2
2019-03-11 23:34:00,-0.479976,-2.53105,4.111000000000001,2.363
2019-03-11 23:35:00,-0.509857,-2.47802,4.093,2.375
2019-03-11 23:36:00,-0.55189,-2.4635700000000003,4.093,2.388
2019-03-11 23:37:00,-0.5555760000000001,-2.50696,4.073,2.3
2019-03-11 23:38:00,-0.542383,-2.6275,3.952,2.488
2019-03-11 23:39:00,-0.539072,-2.68053,3.892,2.8
2019-03-11 23:40:00,-0.538247,-2.71427,3.873,2.875
2019-03-11 23:41:00,-0.536045,-2.6082,3.888,3.113
2019-03-11 23:42:00,-0.590448,-2.51179,3.8930000000000002,2.888
2019-03-11 23:43:00,-0.6400060000000001,-2.48286,3.911,2.85
2019-03-11 23:44:00,-0.65245,-2.34306,3.9,3.2
2019-03-11 23:45:00,-0.604957,-2.24663,3.8339999999999996,3.713
2019-03-11 23:46:00,-0.559664,-2.16466,3.74,3.85
2019-03-11 23:47:00,-0.536407,-1.87058,3.8169999999999997,3.825
2019-03-11 23:48:00,-0.567859,-1.7596900000000002,3.873,4.55
2019-03-11 23:49:00,-0.624069,-1.58132,4.022,4.562
2019-03-11 23:50:00,-0.680892,-1.5282799999999999,4.192,4.462
2019-03-11 23:51:00,-0.711864,-1.4849,4.336,4.562
2019-03-11 23:52:00,-0.736123,-1.51865,4.388,5.0
2019-03-11 23:53:00,-0.75151,-1.4897200000000002,4.445,4.45
2019-03-11 23:54:00,-0.7515930000000001,-1.52829,4.567,4.475
2019-03-11 23:55:00,-0.758423,-1.55722,4.619,4.762
2019-03-11 23:56:00,-0.790253,-1.59579,4.638,5.462000000000001
2019-03-11 23:57:00,-0.810068,-1.63436,4.635,4.825
2019-03-11 23:58:00,-0.811621,-1.55722,4.638,5.237
2019-03-11 23:59:00,-0.811866,-1.62954,4.63,5.1
2019-03-12 00:00:00,-0.7715529999999999,-1.67293,4.619,4.625
2019-03-12 00:01:00,-0.716356,-1.72115,4.585,4.904
2019-03-12 00:02:00,-0.685654,-1.70186,4.51,4.5
2019-03-12 00:03:00,-0.646029,-1.70186,4.448,3.613
2019-03-12 00:04:00,-0.588558,-1.7934599999999998,4.401,2.775
2019-03-12 00:05:00,-0.5100979999999999,-1.9911299999999998,4.265,2.2
2019-03-12 00:06:00,-0.433266,-2.22255,4.171,2.113
2019-03-12 00:07:00,-0.356161,-2.44913,4.107,2.138
2019-03-12 00:08:00,-0.344654,-2.67571,3.9939999999999998,2.0
2019-03-12 00:09:00,-0.33112800000000003,-2.93605,3.907,1.3
2019-03-12 00:10:00,-0.32598699999999997,-3.12889,3.861,1.325
2019-03-12 00:11:00,-0.289831,-3.16745,3.825,1.9
2019-03-12 00:12:00,-0.333158,-3.11442,3.806,2.1
2019-03-12 00:13:00,-0.292066,-2.9794400000000003,3.801,2.088
2019-03-12 00:14:00,-0.35036300000000004,-2.9264099999999997,3.812,1.7
2019-03-12 00:15:00,-0.326797,-2.89267,3.7910000000000004,2.0380000000000003
2019-03-12 00:16:00,-0.352732,-2.89267,3.721,1.9380000000000002
2019-03-12 00:17:00,-0.377657,-2.78178,3.725,2.3
2019-03-12 00:18:00,-0.457603,-2.64678,3.775,2.138
2019-03-12 00:19:00,-0.51061,-2.5744599999999997,3.8369999999999997,2.125
2019-03-12 00:20:00,-0.559392,-2.47804,3.859,2.338
2019-03-12 00:21:00,-0.619922,-2.4009,3.8710000000000004,1.95
2019-03-12 00:22:00,-0.65737,-2.27555,3.9339999999999997,1.8630000000000002
2019-03-12 00:23:00,-0.693604,-2.31895,4.015,2.175
2019-03-12 00:24:00,-0.697304,-2.1791400000000003,4.052,1.8880000000000001
2019-03-12 00:25:00,-0.683739,-2.09718,4.087,1.588
2019-03-12 00:26:00,-0.722605,-1.9429,4.13,2.125
2019-03-12 00:27:00,-0.680652,-1.99112,4.159,2.075
2019-03-12 00:28:00,-0.680509,-1.86095,4.186,2.213
2019-03-12 00:29:00,-0.706317,-1.6777400000000002,4.277,2.1630000000000003
2019-03-12 00:30:00,-0.629209,-1.7356,4.303,2.088
2019-03-12 00:31:00,-0.607159,-1.7356,4.223,2.45
2019-03-12 00:32:00,-0.568772,-1.7356,4.206,2.9
2019-03-12 00:33:00,-0.591807,-1.7356,4.195,2.588
2019-03-12 00:34:00,-0.608457,-1.7356099999999999,4.244,2.988
2019-03-12 00:35:00,-0.595303,-1.70186,4.322,2.863
2019-03-12 00:36:00,-0.607988,-1.86578,4.353,3.213
2019-03-12 00:37:00,-0.607279,-1.9332799999999999,4.345,3.2
2019-03-12 00:38:00,-0.613639,-1.89471,4.311,2.375
2019-03-12 00:39:00,-0.5938100000000001,-1.86097,4.334,1.713
2019-03-12 00:40:00,-0.59226,-2.02006,4.268,2.2
2019-03-12 00:41:00,-0.575386,-2.1888,4.16,2.025
2019-03-12 00:42:00,-0.5664600000000001,-2.24665,4.1,2.0380000000000003
2019-03-12 00:43:00,-0.5645819999999999,-2.1888,4.0569999999999995,2.363
2019-03-12 00:44:00,-0.582079,-1.9477400000000002,4.084,2.425
2019-03-12 00:45:00,-0.552355,-1.86095,4.14,2.6
2019-03-12 00:46:00,-0.58433,-1.8320299999999998,4.148,2.4
2019-03-12 00:47:00,-0.6295470000000001,-1.6632900000000002,4.151,2.525
2019-03-12 00:48:00,-0.6639609999999999,-1.56687,4.208,2.075
2019-03-12 00:49:00,-0.712834,-1.49937,4.323,2.425
2019-03-12 00:50:00,-0.782729,-1.4559799999999998,4.434,2.15
2019-03-12 00:51:00,-0.858707,-1.35956,4.566,1.8130000000000002
2019-03-12 00:52:00,-0.86134,-1.34992,4.638999999999999,1.4380000000000002
2019-03-12 00:53:00,-0.825176,-1.32581,4.698,1.7630000000000001
2019-03-12 00:54:00,-0.806685,-1.34992,4.729,1.6
2019-03-12 00:55:00,-0.725194,-1.34992,4.723,1.263
2019-03-12 00:56:00,-0.7389399999999999,-1.34028,4.729,1.463
2019-03-12 00:57:00,-0.727215,-1.19564,4.812,1.225
2019-03-12 00:58:00,-0.730581,-1.17154,4.882,1.288
2019-03-12 00:59:00,-0.702194,-1.1185100000000001,4.928999999999999,1.2
2019-03-12 01:00:00,-0.7343970000000001,-1.16672,4.966,0.737
2019-03-12 01:01:00,-0.716454,-1.17154,4.992,1.3130000000000002
2019-03-12 01:02:00,-0.697857,-1.31135,5.021,1.55
2019-03-12 01:03:00,-0.680645,-1.34992,4.993,1.775
2019-03-12 01:04:00,-0.633848,-1.42225,4.958,2.238
2019-03-12 01:05:00,-0.6047939999999999,-1.44635,4.9239999999999995,2.463
2019-03-12 01:06:00,-0.592491,-1.48492,4.896,2.675
2019-03-12 01:07:00,-0.575137,-1.47528,4.865,2.55
2019-03-12 01:08:00,-0.583489,-1.44153,4.833,2.175
2019-03-12 01:09:00,-0.575588,-1.40778,4.796,1.8130000000000002
2019-03-12 01:10:00,-0.550729,-1.34992,4.763999999999999,2.4130000000000003
2019-03-12 01:11:00,-0.554232,-1.3499299999999999,4.739,3.075
2019-03-12 01:12:00,-0.5647270000000001,-1.2776100000000001,4.742,3.613
2019-03-12 01:13:00,-0.576097,-1.17154,4.751,3.238
2019-03-12 01:14:00,-0.5744239999999999,-1.17153,4.743,3.85
2019-03-12 01:15:00,-0.572569,-1.25348,4.6819999999999995,4.525
2019-03-12 01:16:00,-0.539506,-1.1908,4.627,3.738
2019-03-12 01:17:00,-0.509444,-1.12331,4.624,3.713
2019-03-12 01:18:00,-0.526729,-1.12812,4.61,4.1
2019-03-12 01:19:00,-0.519116,-1.06063,4.601,3.85
2019-03-12 01:20:00,-0.5229060000000001,-1.01724,4.621,3.625
2019-03-12 01:21:00,-0.513304,-0.997957,4.605,3.838
2019-03-12 01:22:00,-0.518161,-0.993136,4.571000000000001,4.175
2019-03-12 01:23:00,-0.504831,-1.0558100000000001,4.535,3.475
2019-03-12 01:24:00,-0.46459300000000003,-1.01724,4.482,3.638
2019-03-12 01:25:00,-0.45296499999999995,-1.12331,4.438,4.05
2019-03-12 01:26:00,-0.440859,-1.08955,4.413,3.9
2019-03-12 01:27:00,-0.44223,-1.12812,4.395,3.738
2019-03-12 01:28:00,-0.456556,-1.0558100000000001,4.396,4.125
2019-03-12 01:29:00,-0.46365,-1.04134,4.396,4.388
2019-03-12 01:30:00,-0.485415,-1.00759,4.404,4.375
2019-03-12 01:31:00,-0.507309,-0.7906479999999999,4.434,4.3
2019-03-12 01:32:00,-0.543378,-0.679762,4.575,4.425
2019-03-12 01:33:00,-0.592024,-0.771359,4.619,3.85
2019-03-12 01:34:00,-0.6096,-0.679758,4.638,3.838
2019-03-12 01:35:00,-0.597173,-0.780999,4.633,3.65
2019-03-12 01:36:00,-0.583939,-0.858136,4.622,4.0
2019-03-12 01:37:00,-0.5901350000000001,-0.7954640000000001,4.619,3.1630000000000003
2019-03-12 01:38:00,-0.582906,-0.862956,4.633,3.363
2019-03-12 01:39:00,-0.566389,-0.7858189999999999,4.622,3.588
2019-03-12 01:40:00,-0.571558,-0.8051010000000001,4.615,3.713
2019-03-12 01:41:00,-0.566773,-0.785813,4.628,3.525
2019-03-12 01:42:00,-0.567174,-0.8966940000000001,4.637,3.55
2019-03-12 01:43:00,-0.563988,-0.882231,4.636,3.225
2019-03-12 01:44:00,-0.566813,-0.920802,4.637,3.0
2019-03-12 01:45:00,-0.570442,-0.8436670000000001,4.651,3.325
2019-03-12 01:46:00,-0.5766399999999999,-0.795457,4.685,2.775
2019-03-12 01:47:00,-0.58697,-0.8147399999999999,4.731,2.9130000000000003
2019-03-12 01:48:00,-0.590661,-0.834023,4.717,2.825
2019-03-12 01:49:00,-0.578203,-0.8292,4.729,3.1
2019-03-12 01:50:00,-0.580707,-0.8388399999999999,4.718999999999999,3.5
2019-03-12 01:51:00,-0.590541,-0.8484809999999999,4.718999999999999,3.513
2019-03-12 01:52:00,-0.57876,-0.862941,4.742,3.713
2019-03-12 01:53:00,-0.581137,-0.8002670000000001,4.801,3.4
2019-03-12 01:54:00,-0.593503,-0.7713409999999999,4.872,3.2
2019-03-12 01:55:00,-0.6041850000000001,-0.694208,4.915,3.175
2019-03-12 01:56:00,-0.614909,-0.7713399999999999,4.954,3.125
2019-03-12 01:57:00,-0.614984,-0.8436520000000001,4.988,2.963
2019-03-12 01:58:00,-0.635847,-0.8291879999999999,5.001,3.225
2019-03-12 01:59:00,-0.591079,-0.882217,4.994,3.463
2019-03-12 02:00:00,-0.585751,-0.86293,4.968,3.525
2019-03-12 02:01:00,-0.596902,-0.8677469999999999,4.954,3.375
2019-03-12 02:02:00,-0.5693050000000001,-0.8532799999999999,4.9430000000000005,3.525
2019-03-12 02:03:00,-0.565823,-0.8629180000000001,4.935,3.488
2019-03-12 02:04:00,-0.5573899999999999,-0.833994,4.938,3.338
2019-03-12 02:05:00,-0.5717439999999999,-0.795428,4.993,3.0380000000000003
2019-03-12 02:06:00,-0.571813,-0.780964,5.039,2.888
2019-03-12 02:07:00,-0.584925,-0.7134739999999999,5.077,2.263
2019-03-12 02:08:00,-0.581989,-0.679732,5.142,2.1
2019-03-12 02:09:00,-0.598843,-0.7182970000000001,5.197,2.1630000000000003
2019-03-12 02:10:00,-0.6125649999999999,-0.838814,5.231,2.138
2019-03-12 02:11:00,-0.635262,-0.8773790000000001,5.246,1.913
2019-03-12 02:12:00,-0.637863,-0.925586,5.254,2.338
2019-03-12 02:13:00,-0.648782,-0.964147,5.312,2.238
2019-03-12 02:14:00,-0.654346,-0.9400430000000001,5.381,2.45
2019-03-12 02:15:00,-0.66425,-0.911115,5.426,2.5
2019-03-12 02:16:00,-0.670908,-0.872547,5.474,2.425
2019-03-12 02:17:00,-0.639126,-0.9111100000000001,5.507999999999999,2.35
2019-03-12 02:18:00,-0.668276,-0.9641379999999999,5.501,2.1
2019-03-12 02:19:00,-0.6423369999999999,-1.0171700000000001,5.477,2.275
2019-03-12 02:20:00,-0.627296,-1.03645,5.46,2.213
2019-03-12 02:21:00,-0.62732,-1.0412700000000001,5.445,2.175
2019-03-12 02:22:00,-0.613379,-1.07019,5.4270000000000005,2.45
2019-03-12 02:23:00,-0.617522,-1.06054,5.4,2.588
2019-03-12 02:24:00,-0.6117739999999999,-1.06054,5.405,2.613
2019-03-12 02:25:00,-0.601151,-1.1135700000000002,5.376,2.5380000000000003
2019-03-12 02:26:00,-0.5755100000000001,-1.19551,5.276,2.938
2019-03-12 02:27:00,-0.567239,-1.075,5.225,2.85
2019-03-12 02:28:00,-0.561575,-1.1762299999999999,5.224,2.75
2019-03-12 02:29:00,-0.531354,-1.22925,5.211,3.013
2019-03-12 02:30:00,-0.523541,-1.2678200000000002,5.199,3.3
2019-03-12 02:31:00,-0.527137,-1.26299,5.186,3.6
2019-03-12 02:32:00,-0.543798,-1.20515,5.189,4.087
2019-03-12 02:33:00,-0.547247,-1.01714,5.269,3.275
2019-03-12 02:34:00,-0.565033,-1.0316,5.357,3.025
2019-03-12 02:35:00,-0.54115,-1.07499,5.364,2.525
2019-03-12 02:36:00,-0.529265,-1.1569399999999999,5.292999999999999,2.275
2019-03-12 02:37:00,-0.5181979999999999,-1.25334,5.215,2.2880000000000003
2019-03-12 02:38:00,-0.515813,-1.23888,5.172999999999999,3.3
2019-03-12 02:39:00,-0.50812,-1.2147700000000001,5.167000000000001,3.388
2019-03-12 02:40:00,-0.501135,-1.0798,5.162000000000001,3.063
2019-03-12 02:41:00,-0.524977,-1.0557,5.1610000000000005,3.6630000000000003
2019-03-12 02:42:00,-0.527619,-1.0412299999999999,5.1610000000000005,3.55
2019-03-12 02:43:00,-0.529266,-1.0605200000000001,5.162000000000001,3.1630000000000003
2019-03-12 02:44:00,-0.551369,-1.03159,5.162999999999999,3.225
2019-03-12 02:45:00,-0.555162,-0.964102,5.172000000000001,3.275
2019-03-12 02:46:00,-0.5485479999999999,-0.8917950000000001,5.207000000000001,2.988
2019-03-12 02:47:00,-0.552832,-0.906257,5.245,3.175
2019-03-12 02:48:00,-0.564684,-0.848411,5.331,2.963
2019-03-12 02:49:00,-0.535523,-0.9833860000000001,5.371,2.738
2019-03-12 02:50:00,-0.469326,-1.11354,5.287000000000001,2.775
2019-03-12 02:51:00,-0.453534,-1.18103,5.233,2.825
2019-03-12 02:52:00,-0.41338,-1.33046,5.205,2.85
2019-03-12 02:53:00,-0.39321,-1.5522,5.176,2.9130000000000003
2019-03-12 02:54:00,-0.369156,-1.69682,5.127000000000001,3.238
2019-03-12 02:55:00,-0.348802,-1.80287,5.085,2.85
2019-03-12 02:56:00,-0.354377,-1.9908700000000001,5.008,2.575
2019-03-12 02:57:00,-0.34831799999999996,-2.0921,4.962,2.613
2019-03-12 02:58:00,-0.34780300000000003,-2.22225,4.928999999999999,2.325
2019-03-12 02:59:00,-0.362885,-2.3958,4.79,2.588
2019-03-12 03:00:00,-0.355704,-2.53075,4.62,2.9130000000000003
2019-03-12 03:01:00,-0.34565,-2.50664,4.4830000000000005,3.263
2019-03-12 03:02:00,-0.357744,-2.41505,4.444,3.313
2019-03-12 03:03:00,-0.394123,-2.25597,4.478,3.275
2019-03-12 03:04:00,-0.421971,-2.1065400000000003,4.525,3.063
2019-03-12 03:05:00,-0.429493,-2.0053099999999997,4.551,3.1630000000000003
2019-03-12 03:06:00,-0.460776,-1.7209,4.602,3.125
2019-03-12 03:07:00,-0.49084799999999995,-1.7016099999999998,4.672,2.875
2019-03-12 03:08:00,-0.506308,-1.6823299999999999,4.694,2.938
2019-03-12 03:09:00,-0.518551,-1.745,4.703,2.775
2019-03-12 03:10:00,-0.556635,-1.82213,4.689,3.588
2019-03-12 03:11:00,-0.554958,-1.7257099999999999,4.697,3.263
2019-03-12 03:12:00,-0.5602520000000001,-1.66787,4.675,3.5
2019-03-12 03:13:00,-0.584036,-1.63895,4.689,3.138
2019-03-12 03:14:00,-0.58073,-1.60038,4.697,3.0
2019-03-12 03:15:00,-0.5957180000000001,-1.53772,4.694,3.35
2019-03-12 03:16:00,-0.602143,-1.42202,4.736000000000001,2.863
2019-03-12 03:17:00,-0.645292,-1.43648,4.751,3.4
2019-03-12 03:18:00,-0.652697,-1.19546,4.768,3.588
2019-03-12 03:19:00,-0.685092,-1.01229,4.878,3.363
2019-03-12 03:20:00,-0.713071,-0.862856,5.0280000000000005,3.325
2019-03-12 03:21:00,-0.726862,-0.689321,5.144,2.95
2019-03-12 03:22:00,-0.737059,-0.7278859999999999,5.182,3.188
2019-03-12 03:23:00,-0.745123,-0.568814,5.218,2.975
2019-03-12 03:24:00,-0.781613,-0.45312399999999997,5.358,2.7880000000000003
2019-03-12 03:25:00,-0.788809,-0.612201,5.399,2.613
2019-03-12 03:26:00,-0.733453,-0.776098,5.359,2.213
2019-03-12 03:27:00,-0.713392,-1.02194,5.257000000000001,1.9
2019-03-12 03:28:00,-0.665775,-1.21476,5.189,1.143
2019-03-12 03:29:00,-0.607374,-1.3401,5.124,0.0
2019-03-12 03:30:00,-0.580839,-1.35456,5.045,0.225
2019-03-12 03:31:00,-0.564394,-1.34009,5.002,1.3630000000000002
2019-03-12 03:32:00,-0.5246569999999999,-1.40275,4.982,1.788
2019-03-12 03:33:00,-0.509467,-1.21476,4.959,2.1
2019-03-12 03:34:00,-0.509741,-1.15691,4.984,1.7380000000000002
2019-03-12 03:35:00,-0.505135,-1.0701399999999999,5.007,1.775
2019-03-12 03:36:00,-0.5187890000000001,-1.14245,4.986000000000001,1.4380000000000002
2019-03-12 03:37:00,-0.5404220000000001,-1.2003,4.955,1.588
2019-03-12 03:38:00,-0.561851,-1.08461,4.936,2.125
2019-03-12 03:39:00,-0.571731,-0.9207059999999999,4.9830000000000005,2.238
2019-03-12 03:40:00,-0.577097,-0.867677,5.067,2.075
2019-03-12 03:41:00,-0.5856100000000001,-0.9448,5.046,2.763
2019-03-12 03:42:00,-0.545852,-0.9978229999999999,4.9430000000000005,3.763
2019-03-12 03:43:00,-0.550561,-0.858031,4.907,3.6630000000000003
2019-03-12 03:44:00,-0.523642,-0.84839,4.898,3.363
2019-03-12 03:45:00,-0.512667,-0.9062379999999999,4.869,3.563
2019-03-12 03:46:00,-0.490493,-0.8676719999999999,4.834,3.45
2019-03-12 03:47:00,-0.48097,-0.8676729999999999,4.833,3.213
2019-03-12 03:48:00,-0.492663,-0.86767,4.8389999999999995,3.138
2019-03-12 03:49:00,-0.49215,-0.978541,4.849,3.113
2019-03-12 03:50:00,-0.498496,-1.04121,4.829,3.113
2019-03-12 03:51:00,-0.481225,-1.07013,4.803999999999999,2.813
2019-03-12 03:52:00,-0.48305699999999996,-1.17135,4.74,3.263
2019-03-12 03:53:00,-0.46113999999999994,-1.23884,4.715,3.5380000000000003
2019-03-12 03:54:00,-0.429875,-1.26294,4.6930000000000005,3.675
2019-03-12 03:55:00,-0.405964,-1.28223,4.7010000000000005,3.688
2019-03-12 03:56:00,-0.387834,-1.28705,4.704,3.975
2019-03-12 03:57:00,-0.378269,-1.38828,4.718,3.4130000000000003
2019-03-12 03:58:00,-0.389474,-1.47987,4.698,4.025
2019-03-12 03:59:00,-0.38831,-1.64858,4.6530000000000005,3.85
2019-03-12 04:00:00,-0.353017,-1.7980099999999999,4.58,3.938
2019-03-12 04:01:00,-0.336086,-1.96672,4.503,4.025
2019-03-12 04:02:00,-0.32708899999999996,-2.0245599999999997,4.4639999999999995,3.738
2019-03-12 04:03:00,-0.316042,-2.0390099999999998,4.423,3.688
2019-03-12 04:04:00,-0.307397,-2.20772,4.398,3.713
2019-03-12 04:05:00,-0.295589,-2.47284,4.378,3.35
2019-03-12 04:06:00,-0.29888000000000003,-2.7427900000000003,4.276,3.388
2019-03-12 04:07:00,-0.281213,-2.82955,4.194,3.7
2019-03-12 04:08:00,-0.280657,-2.87776,4.212,3.4130000000000003
2019-03-12 04:09:00,-0.264233,-2.96453,4.17,3.213
2019-03-12 04:10:00,-0.26961799999999997,-2.81027,4.099,3.238
2019-03-12 04:11:00,-0.279075,-2.7909900000000003,4.033,3.188
2019-03-12 04:12:00,-0.300605,-2.7909900000000003,3.972,3.188
2019-03-12 04:13:00,-0.322164,-2.76207,3.944,3.375
2019-03-12 04:14:00,-0.338999,-2.77652,3.93,3.2880000000000003
2019-03-12 04:15:00,-0.33822199999999997,-2.8681099999999997,3.9,3.025
2019-03-12 04:16:00,-0.34863099999999997,-3.0561,3.855,2.9
2019-03-12 04:17:00,-0.352799,-3.1621599999999996,3.8369999999999997,2.7880000000000003
2019-03-12 04:18:00,-0.35495,-3.20073,3.8160000000000003,2.513
2019-03-12 04:19:00,-0.35844899999999996,-3.24894,3.713,2.375
2019-03-12 04:20:00,-0.353338,-3.3549800000000003,3.6310000000000002,2.675
2019-03-12 04:21:00,-0.36949099999999996,-3.2055700000000003,3.592,2.575
2019-03-12 04:22:00,-0.409275,-3.01759,3.625,2.2880000000000003
2019-03-12 04:23:00,-0.424907,-2.8874400000000002,3.641,2.375
2019-03-12 04:24:00,-0.452721,-2.77657,3.733,1.713
2019-03-12 04:25:00,-0.48282299999999995,-2.79585,3.8080000000000003,1.5630000000000002
2019-03-12 04:26:00,-0.49079300000000003,-2.83923,3.7769999999999997,1.8
2019-03-12 04:27:00,-0.474729,-2.89227,3.7110000000000003,1.9
2019-03-12 04:28:00,-0.522626,-2.86817,3.762,1.9880000000000002
2019-03-12 04:29:00,-0.5661010000000001,-3.01278,3.823,1.413
2019-03-12 04:30:00,-0.573716,-2.9983299999999997,3.827,0.153
2019-03-12 04:31:00,-0.539291,-2.97423,3.7510000000000003,0.092
2019-03-12 04:32:00,-0.534404,-3.05136,3.6919999999999997,0.035
2019-03-12 04:33:00,-0.578796,-3.20562,3.677,0.0
2019-03-12 04:34:00,-0.593174,-3.2683,3.668,0.0
2019-03-12 04:35:00,-0.5750430000000001,-3.34062,3.668,0.0
2019-03-12 04:36:00,-0.529485,-3.4081099999999998,3.674,0.0
2019-03-12 04:37:00,-0.542836,-3.4129300000000002,3.688,0.0
2019-03-12 04:38:00,-0.53101,-3.41775,3.655,0.0
2019-03-12 04:39:00,-0.546842,-3.3309800000000003,3.6289999999999996,0.0
2019-03-12 04:40:00,-0.518863,-2.99357,3.608,0.0
2019-03-12 04:41:00,-0.498197,-2.95982,3.609,0.0
2019-03-12 04:42:00,-0.46789200000000003,-2.96466,3.609,0.31
2019-03-12 04:43:00,-0.488487,-2.93574,3.6,0.99
2019-03-12 04:44:00,-0.501762,-2.94057,3.6039999999999996,1.775
2019-03-12 04:45:00,-0.525662,-2.9405799999999997,3.707,1.575
2019-03-12 04:46:00,-0.560635,-3.02736,3.719,1.413
